 TITLE = "Lowspeed Turbulent Flat Plate Case Data from NASA, Mach number=0.2 Unit Reynolds Number=5E6, friction coefficient, attached flow"
VARIABLES ="Mach number","Reynolds number", "Unit Reybolds number","Static temperature", "Static pressure","Angle of attack","Lengthwise coordinate(x)","Friction coefficient(Cf)"
zone t="Friction coefficient", i=100, f=point 
0.2  1.0E+07  5.0E+06  300  114460.4  0  6.000000238E-001 2.901169937E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  6.200000048E-001 2.882780042E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  6.399999857E-001 2.865140093E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  6.600000262E-001 2.848200034E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  6.800000072E-001 2.831900027E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  6.999999881E-001 2.816220047E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  7.200000286E-001 2.801100025E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  7.400000095E-001 2.786509925E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  7.599999905E-001 2.772419946E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  7.799999714E-001 2.758790040E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  8.000000119E-001 2.745609963E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  8.199999928E-001 2.732849913E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  8.399999738E-001 2.720480086E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  8.600000143E-001 2.708479995E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  8.799999952E-001 2.696840093E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  8.999999762E-001 2.685530111E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  9.200000167E-001 2.674530027E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  9.399999976E-001 2.663840074E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  9.599999785E-001 2.653439995E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  9.800000191E-001 2.643309999E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.000000000E+000 2.633440075E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.019999981E+000 2.623819979E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.039999962E+000 2.614429919E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.059999943E+000 2.605279908E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.080000043E+000 2.596339909E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.100000024E+000 2.587609924E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.120000005E+000 2.579089953E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.139999986E+000 2.570749959E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.159999967E+000 2.562599955E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.179999948E+000 2.554619918E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.200000048E+000 2.546820091E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.220000029E+000 2.539179986E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.240000010E+000 2.531700069E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.259999990E+000 2.524370095E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.279999971E+000 2.517180052E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.299999952E+000 2.510139951E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.320000052E+000 2.503230004E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.340000033E+000 2.496459987E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.360000014E+000 2.489810111E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.379999995E+000 2.483289922E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.399999976E+000 2.476880094E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.419999957E+000 2.470599953E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.440000057E+000 2.464419929E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.460000038E+000 2.458350034E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.480000019E+000 2.452380024E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.500000000E+000 2.446519909E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.519999981E+000 2.440749900E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.539999962E+000 2.435080009E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.559999943E+000 2.429499989E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.580000043E+000 2.424010076E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.600000024E+000 2.418610035E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.620000005E+000 2.413300099E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.639999986E+000 2.408060012E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.659999967E+000 2.402910031E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.679999948E+000 2.397839911E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.700000048E+000 2.392840106E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.720000029E+000 2.387909917E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.740000010E+000 2.383060055E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.759999990E+000 2.378270030E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.779999971E+000 2.373560099E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.799999952E+000 2.368910005E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.820000052E+000 2.364319982E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.840000033E+000 2.359800041E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.860000014E+000 2.355339937E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.879999995E+000 2.350949915E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.899999976E+000 2.346599940E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.919999957E+000 2.342320047E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.940000057E+000 2.338089980E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.960000038E+000 2.333919983E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  1.980000019E+000 2.329800045E-003
0.2  1.0E+07  5.0E+06  300  114460.4  0  2.000000000E+000 2.325739944E-003
